session_code,title,url,abstract,date_time,location,files,replay_url,speaker_name,speaker_title_org
,Using NVIDIA CUDA Compiler Tool Chain for Productive GPGPU Programming [CWE73310],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728506576872001OMia,"Learn how to use CUDA compiler tool chain effectively for your needs. We'll cover all aspects of the tool chain — including nvcc, libnvvm, ptxas, nvrtc, and nvJitLink. Maybe you're a beginner trying to understand the CUDA C++ language and compiler usage, or maybe you're planning to use CUDA C++ for your applications and want to find out if your requirements can be met by parts or the whole tool chain, or you may already be programming in CUDA C++ and want to learn about new features in NVIDIA’s compiler tool chain to use it even more productively. Whatever your level of experience, we’re ready to share our knowledge of best practices  and CUDA C++ programming, so that you get the most out of NVIDIA’s GPU capabilities and performance and succeed in your GPGPU development and deployment. We're equally interested in your feedback on how to further improve the overall compiler support.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Xiaohua Zhang,Xiaohua Zhang
,Using NVIDIA CUDA Compiler Tool Chain for Productive GPGPU Programming [CWE73310],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728506576872001OMia,"Learn how to use CUDA compiler tool chain effectively for your needs. We'll cover all aspects of the tool chain — including nvcc, libnvvm, ptxas, nvrtc, and nvJitLink. Maybe you're a beginner trying to understand the CUDA C++ language and compiler usage, or maybe you're planning to use CUDA C++ for your applications and want to find out if your requirements can be met by parts or the whole tool chain, or you may already be programming in CUDA C++ and want to learn about new features in NVIDIA’s compiler tool chain to use it even more productively. Whatever your level of experience, we’re ready to share our knowledge of best practices  and CUDA C++ programming, so that you get the most out of NVIDIA’s GPU capabilities and performance and succeed in your GPGPU development and deployment. We're equally interested in your feedback on how to further improve the overall compiler support.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Jerry Zheng,Jerry Zheng
,Using NVIDIA CUDA Compiler Tool Chain for Productive GPGPU Programming [CWE73310],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728506576872001OMia,"Learn how to use CUDA compiler tool chain effectively for your needs. We'll cover all aspects of the tool chain — including nvcc, libnvvm, ptxas, nvrtc, and nvJitLink. Maybe you're a beginner trying to understand the CUDA C++ language and compiler usage, or maybe you're planning to use CUDA C++ for your applications and want to find out if your requirements can be met by parts or the whole tool chain, or you may already be programming in CUDA C++ and want to learn about new features in NVIDIA’s compiler tool chain to use it even more productively. Whatever your level of experience, we’re ready to share our knowledge of best practices  and CUDA C++ programming, so that you get the most out of NVIDIA’s GPU capabilities and performance and succeed in your GPGPU development and deployment. We're equally interested in your feedback on how to further improve the overall compiler support.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Vatsa Santhanam,Vatsa Santhanam
,Using NVIDIA Omniverse To Support Space Mission Design: Simulation First [S71724],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726099355852001xJeB,"NIVIDIA Omniverse has been recognized by diverse industries as an extremely potent environment and toolset that provides a framework for rendering, for high-fidelity physics-based modeling of assets including perception systems and advanced controllers, and for corresponding simulations up to and exceeding real-time capability. We'll demonstrate several use cases of how NVIDIA Isaac Sim and other extensions of the Omniverse can be deployed for important spacecraft and space robotics design problems, such as digital twinning of satellite constellation orbit control, optimal control of dynamical systems as applied to rendezvous and capture for on-orbit servicing, spacecraft thermal analysis, and lunar rover digital twinning with terrain-vehicle interaction.",3:00 PM - 3:40 PM PDT,,,,Lutz Richter,Lutz Richter
,Using Video Codecs in Blackwell for Transcoding and Other Video Processing Applications [S72756],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727804101685001m5C7,"Get an overview of the latest enhancements, features, and APIs (native and cloud) being introduced in Video Codec SDK 13.0, releasing in Q1 2025. Specifically, we'll will cover:

•	Video encode and decode quality and performance enhancements and new features
•	Cloud APIs that we’ll be introducing for video encoding/decoding 
•	Microservices (NIMs) for video encoding and decoding

Video codec technologies on NVIDIA GPUs are extremely important for designing any use cases that involve video processing on GPUs. Gain insights into the latest features and enhancements in NVIDIA video technologies that help cutting-edge applications such as video transcode, intelligent video analytics, video data curation, efficient cloud-based video processing services, etc.",2:00 PM - 2:40 PM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727804101685001m5C7,Prathap Muthana,Prathap Muthana
,Using Video Codecs in Blackwell for Transcoding and Other Video Processing Applications [S72756],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727804101685001m5C7,"Get an overview of the latest enhancements, features, and APIs (native and cloud) being introduced in Video Codec SDK 13.0, releasing in Q1 2025. Specifically, we'll will cover:

•	Video encode and decode quality and performance enhancements and new features
•	Cloud APIs that we’ll be introducing for video encoding/decoding 
•	Microservices (NIMs) for video encoding and decoding

Video codec technologies on NVIDIA GPUs are extremely important for designing any use cases that involve video processing on GPUs. Gain insights into the latest features and enhancements in NVIDIA video technologies that help cutting-edge applications such as video transcode, intelligent video analytics, video data curation, efficient cloud-based video processing services, etc.",2:00 PM - 2:40 PM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727804101685001m5C7,Abhijit Patait,Abhijit Patait
,Utilizing NVIDIA NIM™ for Enterprise-Grade AI Code Assistance (Presented by Codeium) [EXS74374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735604907226001yWZM,"We'll clearly explain the exploding AI code assistant market and how to think about the various categories of tools, their value propositions, and options of configurability, including incorporating NVIDIA NIM microservices.",2:00 PM - 2:15 PM PDT,,,,Anshul Ramachandran,Anshul Ramachandran
,Venture Capital Reverse Pitches [S73503],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729701295255001eCh8,"Finding the right investor for your startup can be tricky. Venture capital (VC) firms offer more than just funding. They provide mentorship, technical guidance, access to valuable partners and customers, and a range of other benefits. Making the right connections can help your business reach its potential.
Join us to hear four visionary VCs pitch their firms and present their thesis. This event is for founders and business leaders looking to connect with some of the most impactful VCs in the technology industry. You'll also get a chance to request to connect with a VC of your choice for a deeper individual discussion.",5:00 AM - 6:00 AM PDT,EMEA Simulive Room 6,,javascript:void(),Troy Estes,Troy Estes
,Venture Capital Reverse Pitches [S73503],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729701295255001eCh8,"Finding the right investor for your startup can be tricky. Venture capital (VC) firms offer more than just funding. They provide mentorship, technical guidance, access to valuable partners and customers, and a range of other benefits. Making the right connections can help your business reach its potential.
Join us to hear four visionary VCs pitch their firms and present their thesis. This event is for founders and business leaders looking to connect with some of the most impactful VCs in the technology industry. You'll also get a chance to request to connect with a VC of your choice for a deeper individual discussion.",5:00 AM - 6:00 AM PDT,EMEA Simulive Room 6,,javascript:void(),Cali Chill,Cali Chill
,Venture Capital Reverse Pitches [S73503],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729701295255001eCh8,"Finding the right investor for your startup can be tricky. Venture capital (VC) firms offer more than just funding. They provide mentorship, technical guidance, access to valuable partners and customers, and a range of other benefits. Making the right connections can help your business reach its potential.
Join us to hear four visionary VCs pitch their firms and present their thesis. This event is for founders and business leaders looking to connect with some of the most impactful VCs in the technology industry. You'll also get a chance to request to connect with a VC of your choice for a deeper individual discussion.",5:00 AM - 6:00 AM PDT,EMEA Simulive Room 6,,javascript:void(),Victoria Lietha,Victoria Lietha
,Venture Capital Reverse Pitches [S73503],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729701295255001eCh8,"Finding the right investor for your startup can be tricky. Venture capital (VC) firms offer more than just funding. They provide mentorship, technical guidance, access to valuable partners and customers, and a range of other benefits. Making the right connections can help your business reach its potential.
Join us to hear four visionary VCs pitch their firms and present their thesis. This event is for founders and business leaders looking to connect with some of the most impactful VCs in the technology industry. You'll also get a chance to request to connect with a VC of your choice for a deeper individual discussion.",5:00 AM - 6:00 AM PDT,EMEA Simulive Room 6,,javascript:void(),Javier Nunez-Vicandi,Javier Nunez-Vicandi
,Vibe Coding: AI-Assisted Development for 10X Productivity [CWE75062],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1741385632086001l4Av,"Learn how AI agents and coding tools are transforming software development. Whether you're a seasoned software engineer, ML specialist, or a product owner looking to go from idea to minimum viable product quickly, discover how intent-driven development (a.k.a. vibe coding) can dramatically accelerate your workflow and help you achieve 10X, or even 100X, productivity gains.",3:00 PM - 3:50 PM PDT,,,,Nader Khalil,Nader Khalil
,Vibe Coding: AI-Assisted Development for 10X Productivity [CWE75062],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1741385632086001l4Av,"Learn how AI agents and coding tools are transforming software development. Whether you're a seasoned software engineer, ML specialist, or a product owner looking to go from idea to minimum viable product quickly, discover how intent-driven development (a.k.a. vibe coding) can dramatically accelerate your workflow and help you achieve 10X, or even 100X, productivity gains.",3:00 PM - 3:50 PM PDT,,,,Carter Abdallah,Carter Abdallah
,Vibe Coding: AI-Assisted Development for 10X Productivity [CWE75062],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1741385632086001l4Av,"Learn how AI agents and coding tools are transforming software development. Whether you're a seasoned software engineer, ML specialist, or a product owner looking to go from idea to minimum viable product quickly, discover how intent-driven development (a.k.a. vibe coding) can dramatically accelerate your workflow and help you achieve 10X, or even 100X, productivity gains.",3:00 PM - 3:50 PM PDT,,,,Alec Fong,Alec Fong
,Vibe Coding: AI-Assisted Development for 10X Productivity [CWE75062],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1741385632086001l4Av,"Learn how AI agents and coding tools are transforming software development. Whether you're a seasoned software engineer, ML specialist, or a product owner looking to go from idea to minimum viable product quickly, discover how intent-driven development (a.k.a. vibe coding) can dramatically accelerate your workflow and help you achieve 10X, or even 100X, productivity gains.",3:00 PM - 3:50 PM PDT,,,,Anish Maddipoti,Anish Maddipoti
,Video Generation Models for Storytelling and World Modeling [S74625],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1738624053901001mGpz,"Get an overview of Runway's video generation models and their applications to creativity and filmmaking. Discover how Runway's tools are being used in production to enable artists to iterate on ideas with unprecedented speed. Learn more about Runway's research efforts in making visual generative models more controllable and expressive, bridging the gap between AI research and everyday creative workflows, as well as improving the capabilities of video generation models in simulating the world.",10:00 AM - 10:40 AM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1738624053901001mGpz,Anastasis Germanidis,Anastasis Germanidis
,Virtual Athlete [D7004],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1741322778798001y8kc,"Instantly design and try team jersey concepts created with generative AI powered by NVIDIA RTX™ GPUs
Location: XR Pavilion (Tech Interactive Museum)
XR Pavilion Hours:
Tuesday, Mar 18 | 1:00 PM - 7:00 PM PDT
Wednesday, Mar 19 | 12:00 PM - 7:00 PM PDT
Thursday, Mar 20 | 12:00 PM - 7:00 PM PDT
Friday, Mar 21 | 11:00 AM - 2:00 PM PDT",,,,,,
,Virtualization Unleashed From VDI to AI: Tactics for Successful Deployments [CWE72704],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727726161814001lytF,"Join this interactive session where seasoned professionals will share insights and strategies for successfully deploying various workloads such as graphic-intensive apps, digital twin, AI development, and more in virtualized data centers. You can engage directly with subject matter experts who have navigated the complexities of virtualization, offering practical advice and proven methodologies. Bring your questions and scenarios and leave with actionable strategies to enhance your virtualized data center operations.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Jimmy Rotella,Jimmy Rotella
,Virtualization Unleashed From VDI to AI: Tactics for Successful Deployments [CWE72704],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727726161814001lytF,"Join this interactive session where seasoned professionals will share insights and strategies for successfully deploying various workloads such as graphic-intensive apps, digital twin, AI development, and more in virtualized data centers. You can engage directly with subject matter experts who have navigated the complexities of virtualization, offering practical advice and proven methodologies. Bring your questions and scenarios and leave with actionable strategies to enhance your virtualized data center operations.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Kelly Siggers,Kelly Siggers
,Virtualization Unleashed From VDI to AI: Tactics for Successful Deployments [CWE72704],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727726161814001lytF,"Join this interactive session where seasoned professionals will share insights and strategies for successfully deploying various workloads such as graphic-intensive apps, digital twin, AI development, and more in virtualized data centers. You can engage directly with subject matter experts who have navigated the complexities of virtualization, offering practical advice and proven methodologies. Bring your questions and scenarios and leave with actionable strategies to enhance your virtualized data center operations.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Shailesh Deshmukh,Shailesh Deshmukh
,Virtualization Unleashed From VDI to AI: Tactics for Successful Deployments [CWE72704],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727726161814001lytF,"Join this interactive session where seasoned professionals will share insights and strategies for successfully deploying various workloads such as graphic-intensive apps, digital twin, AI development, and more in virtualized data centers. You can engage directly with subject matter experts who have navigated the complexities of virtualization, offering practical advice and proven methodologies. Bring your questions and scenarios and leave with actionable strategies to enhance your virtualized data center operations.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Anshul Fadnavis,Anshul Fadnavis
,Virtualization Unleashed From VDI to AI: Tactics for Successful Deployments [CWE72704],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727726161814001lytF,"Join this interactive session where seasoned professionals will share insights and strategies for successfully deploying various workloads such as graphic-intensive apps, digital twin, AI development, and more in virtualized data centers. You can engage directly with subject matter experts who have navigated the complexities of virtualization, offering practical advice and proven methodologies. Bring your questions and scenarios and leave with actionable strategies to enhance your virtualized data center operations.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",10:00 AM - 10:50 AM PDT,,,,Randall Siggers,Randall Siggers
,Vision Language Models at NVIDIA [S72699],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727722214372001qftj,"Vision language models (VLMs) are starting to play an important role in robotics, autonomous vehicles, and more. We'll discuss the VLMs developed at NVIDIA. 
Important: Near capacity, highly suggest arriving early. Attendees are let in on a first-come, first-served basis.",4:00 PM - 4:40 PM PDT,,,,Andrew Tao,Andrew Tao
,Vista: The Bridge to a New Era of HPC [S72518],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727369351692001UCi9,"Dan will give a brief update on new capabilities and plans at the Texas Advanced Computing Center (TACC) for the U.S. National Science Foundation (NSF) Leadership Facility and the National AI Research Resource and present some recent highlights from Vista, which is the new system at TACC based on Grace Hopper, and the planned leadership computing capability named Horizon. Then he'll cover some of the main challenges in HPC research and the HPC industry, from power and sustainability to the shifts in architecture toward lower precision, changes in programming model, etc.",9:00 AM - 9:40 AM PDT,,,javascript:void(),Dan Stanzione,Dan Stanzione
,Visualizing California's Infrastructure with Caltrans' State-Scale Digital Twins [S72968],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727948033594001Avqo,"Learn how the California Department of Transportation (Caltrans) leverages Trimble's integrated solutions to enhance construction project coordination and risk management through accurate and timely data visualization. By combining design and field data, Caltrans enables survey and construction teams to quickly understand project plans, identify potential risks, and improve coordination with contractors. This approach not only reduces risks and costs, but also streamlines workflows, underscoring the importance of holistic data visualization. Additionally, we delve into Trimble's collaboration with NVIDIA to further enhance data visualization and coordination capabilities, illustrating the impact of innovative technology on infrastructure projects.",3:00 PM - 3:40 PM PDT,,,,Sean Snyders,Sean Snyders
,Visualizing California's Infrastructure with Caltrans' State-Scale Digital Twins [S72968],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727948033594001Avqo,"Learn how the California Department of Transportation (Caltrans) leverages Trimble's integrated solutions to enhance construction project coordination and risk management through accurate and timely data visualization. By combining design and field data, Caltrans enables survey and construction teams to quickly understand project plans, identify potential risks, and improve coordination with contractors. This approach not only reduces risks and costs, but also streamlines workflows, underscoring the importance of holistic data visualization. Additionally, we delve into Trimble's collaboration with NVIDIA to further enhance data visualization and coordination capabilities, illustrating the impact of innovative technology on infrastructure projects.",3:00 PM - 3:40 PM PDT,,,,Aaron Chamberlin,Aaron Chamberlin
,Visualizing the Future Brain: Generating Future Synthetic 3D Brain via VBM With MONAI and Generative AI (CVAE-GAN) [P74379],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735645480867001EUGh,"Explore how our novel integration of multi-modal data, 4D generative AI, and the MONAI framework can generate synthetic future brains to revolutionize brain health assessment and promote cognitive longevity amidst global aging.",,,,,Cheng Yu Chen,Cheng Yu Chen
,Visualizing the Future Brain: Generating Future Synthetic 3D Brain via VBM With MONAI and Generative AI (CVAE-GAN) [P74379],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735645480867001EUGh,"Explore how our novel integration of multi-modal data, 4D generative AI, and the MONAI framework can generate synthetic future brains to revolutionize brain health assessment and promote cognitive longevity amidst global aging.",,,,,Yung-Chieh Chen,Yung-Chieh Chen
,Visualizing the Future Brain: Generating Future Synthetic 3D Brain via VBM With MONAI and Generative AI (CVAE-GAN) [P74379],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735645480867001EUGh,"Explore how our novel integration of multi-modal data, 4D generative AI, and the MONAI framework can generate synthetic future brains to revolutionize brain health assessment and promote cognitive longevity amidst global aging.",,,,,Peter Chang,Peter Chang
,Visualizing the Future Brain: Generating Future Synthetic 3D Brain via VBM With MONAI and Generative AI (CVAE-GAN) [P74379],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735645480867001EUGh,"Explore how our novel integration of multi-modal data, 4D generative AI, and the MONAI framework can generate synthetic future brains to revolutionize brain health assessment and promote cognitive longevity amidst global aging.",,,,,Yi Tien Lee,Yi Tien Lee
,Visualizing the Future Brain: Generating Future Synthetic 3D Brain via VBM With MONAI and Generative AI (CVAE-GAN) [P74379],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1735645480867001EUGh,"Explore how our novel integration of multi-modal data, 4D generative AI, and the MONAI framework can generate synthetic future brains to revolutionize brain health assessment and promote cognitive longevity amidst global aging.",,,,,Yung-Li Chen,Yung-Li Chen
,VLA：迈向自动驾驶物理智能体的关键一步 [S72557],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727430977700001r2OJ,在 GTC2024 大会上，我们介绍了 DriveVLM-Dual，一种快-慢思考混合的自动驾驶系统，可协同发挥端到端 (传感器数据输入、轨迹输出) 模型和视觉语言模型 (VLM) 的优势。两个模型均基于大量人类驾驶数据进行训练，并展现出符合数据量扩展定律（data scaling law）的特性，系统在真实驾驶环境中的表现随训练数据量的增加而提升。双系统被部署在双 NVIDIA DRIVE AGX 车载平台上，并已经大规模交付给终端客户，覆盖超过 40 万辆汽车。今天，我们将介绍理想 VLA（视觉-语言-行动）模型。理想 VLA 模型将快慢系统结合为一个单一大模型并赋予该模型自主决定何时采用慢思维的能力。它实现了空间感知与理解、开放世界知识、语言推理和行动策略的统一并进行联合训练和优化。此模型已经部署在下一代单 NVIDIA DRIVE AGX 的车载平台上，展现出了诸多令人兴奋的特性和能力。这套系统可以被视为一个物理世界智能体的雏形，通过语言自然地与用户互动，执行复杂、开放世界的驾驶任务。这一进步不仅标志着技术上的飞跃，也预示着一种全新、前所未有的自动驾驶产品形态的出现。,7:30 PM - 8:10 PM PDT,APAC Simulive Room 2,,javascript:void(),Peng Jia,Peng Jia
,Voice-to-Voice LLM for End-to-End Voice Generation [S71829],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726135479331001jCtR,"We'll share our journey, best practices, insights, and lessons learned from training an enterprise-grade cross-lingual SpeechLLM leveraging NVIDIA Nemo platform. Voice-to-voice LLM  (a.k.a SpeechLLM) integrates speech and text processing, allowing real-time voice output generation without relying on traditional speech-to-text and text-to-speech steps. This technology can potentially impact billions of people by eliminating language barriers in human-to-human and human-machine interactions. We'll also look at an example use case on how SpeechLLMs can enable voice bots to respond more accurately and empathetically where speed, clarity, and contextual relevance are crucial. Additionally, we'll explore how SpeechLLM can enhance voice bots through retrieval-augmented generation (RAG) for delivering precise responses.",2:00 PM - 2:40 PM PDT,,,javascript:void(),Bharath Shankar,Bharath Shankar
,Voice-to-Voice LLM for End-to-End Voice Generation [S71829],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726135479331001jCtR,"We'll share our journey, best practices, insights, and lessons learned from training an enterprise-grade cross-lingual SpeechLLM leveraging NVIDIA Nemo platform. Voice-to-voice LLM  (a.k.a SpeechLLM) integrates speech and text processing, allowing real-time voice output generation without relying on traditional speech-to-text and text-to-speech steps. This technology can potentially impact billions of people by eliminating language barriers in human-to-human and human-machine interactions. We'll also look at an example use case on how SpeechLLMs can enable voice bots to respond more accurately and empathetically where speed, clarity, and contextual relevance are crucial. Additionally, we'll explore how SpeechLLM can enhance voice bots through retrieval-augmented generation (RAG) for delivering precise responses.",2:00 PM - 2:40 PM PDT,,,javascript:void(),Ananth Nagaraj,Ananth Nagaraj
,Watch Party: Accelerated Python: The Community and Ecosystem  [WP72450],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739861493596001WOE6,"GTC Watch Party 是由 NVIDIA 本地专家主持，以中文讲解，带领参与者同步观看某一精选演讲并解读和实时答疑的会议形式。这是一个互动式的会议，我们鼓励您在聊天区参与讨论，提出见解或问题。但请注意，原始演讲者可能不会出席本会议。
会议主持人：
Ken He, Developer Community Manager, NVIDIA
Python is everywhere. Simulation, data science, and Gen AI all depend on it. Unfortunately, the dizzying array of tools leaves a newcomer baffled at where to start. We'll take you on a guided tour of the vibrant community and ecosystem surrounding accelerated Python programming. Explore a variety of tools, libraries, and frameworks that enable efficient computation and performance optimization in Python, including CUDA Python, RAPIDS, Warp, and Legate. We'll also discuss integration points with PyData, PyTorch, and JAX communities. Learn about collaborative efforts within the community, including open-source projects and contributions that drive innovation in accelerated computing. We'll discuss best practices for leveraging these frameworks to enhance productivity in developing AI-driven applications and conducting large-scale data analyses.

Tour of key Python segments: simulation, data science, and generative AI
Overview of key accelerated Python frameworks
Complete examples of LLMs and scientific workflows in Python
Best practices for teams and community
Collaboration between community and internal projects

在会议开始时间前 15 分钟，登录状态下，下方会出现一个【Join Watch Party Now】的链接。点击该链接，可以在您的电脑上或从您的网络浏览器中启动 Microsoft Teams 参加会议。",4:30 AM - 5:30 AM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739861493596001WOE6,Jeremy Tanner,Jeremy Tanner
,Watch Party: Accelerated Python: The Community and Ecosystem  [WP72450],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739861493596001WOE6,"GTC Watch Party 是由 NVIDIA 本地专家主持，以中文讲解，带领参与者同步观看某一精选演讲并解读和实时答疑的会议形式。这是一个互动式的会议，我们鼓励您在聊天区参与讨论，提出见解或问题。但请注意，原始演讲者可能不会出席本会议。
会议主持人：
Ken He, Developer Community Manager, NVIDIA
Python is everywhere. Simulation, data science, and Gen AI all depend on it. Unfortunately, the dizzying array of tools leaves a newcomer baffled at where to start. We'll take you on a guided tour of the vibrant community and ecosystem surrounding accelerated Python programming. Explore a variety of tools, libraries, and frameworks that enable efficient computation and performance optimization in Python, including CUDA Python, RAPIDS, Warp, and Legate. We'll also discuss integration points with PyData, PyTorch, and JAX communities. Learn about collaborative efforts within the community, including open-source projects and contributions that drive innovation in accelerated computing. We'll discuss best practices for leveraging these frameworks to enhance productivity in developing AI-driven applications and conducting large-scale data analyses.

Tour of key Python segments: simulation, data science, and generative AI
Overview of key accelerated Python frameworks
Complete examples of LLMs and scientific workflows in Python
Best practices for teams and community
Collaboration between community and internal projects

在会议开始时间前 15 分钟，登录状态下，下方会出现一个【Join Watch Party Now】的链接。点击该链接，可以在您的电脑上或从您的网络浏览器中启动 Microsoft Teams 参加会议。",4:30 AM - 5:30 AM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739861493596001WOE6,Andy Terrel,Andy Terrel
,Watch Party: Accelerate Energy Transformation With Industry Domain AI Models [WP72520],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739973278577001VTnP,"GTC Watch Party 是由 NVIDIA 本地专家主持，以中文讲解，带领参与者同步观看某一精选演讲并解读和实时答疑的会议形式。这是一个互动式的会议，我们鼓励您在聊天区参与讨论，提出见解或问题。但请注意，原始演讲者可能不会出席本会议。
会议主持人：
Patrick Sun, Senior Manager, NVIDIA
Energy companies handle some of the world’s largest and most complex datasets, from seismic surveys and well logs in the oil & gas sector to grid sensor data and smart meter readings in the power sector. This panel brings together industry leaders to explore how domain-specific AI models are transforming these vast data sources into actionable intelligence. Panelists will share real-world examples of how generative AI is not only driving significant cost savings, but also unlocking new revenue streams by enhancing productivity and operational efficiency. The discussion will delve into strategies for accelerating AI adoption, reducing operating costs, and enabling faster, safer, and more informed decision-making. Key topics will include overcoming challenges in AI model development and deployment, as well as insights into how AI can help the energy sector achieve greater efficiency, sustainability, and reliability across the entire value chain.

SLB building energy NIMs 
First energy-specific Gen AI commercial solutions
NeMo and NIMs leveraged 

在会议开始时间前 15 分钟，登录状态下，下方会出现一个【Join Watch Party Now】的链接。点击该链接，可以在您的电脑上或从您的网络浏览器中启动 Microsoft Teams 参加会议。",1:00 AM - 2:00 AM PDT,,,https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1739973278577001VTnP,Marc Spieler,Marc Spieler
